	Sample_Names	Percolation_Threshold
762	'A617E03_'	1.38222118043091
763	'A618E03_'	1.4120956529168303
764	'A620E03_'	1.3467925211478702
765	'A621E03_'	1.2055309627063302
766	'A622E03_'	1.1978656490631998
767	'A623E03_'	1.19188454340398
768	'A624E03_'	1.2566296441870701
769	'A625E03_'	1.3516493040753401
770	'A626E03_'	1.46980009995141
771	'A636E03_'	1.3087010154688998
772	'A637E03_'	1.1655869334748898
773	'A638E03_'	1.14112788368301
774	'A639E03_'	1.22064950580088
775	'A640E03_'	1.28610010058355
776	'A641E03_'	1.31109299575917
777	'A663E03_'	1.47537676635472
778	'A664E03_'	1.37175483426909
779	'A665E03_'	1.18583969644361
780	'A666E03_'	1.12219507094806
781	'A667E03_'	1.01474213500618
782	'A668E03_'	1.3862080945964
783	'A669E03_'	1.4698287327362098
784	'A675E03_'	1.4208415072851799
785	'A676E03_'	1.10304399817321
786	'A677E03_'	1.09279215191515
787	'A678E03_'	1.04659367117572
788	'A684E03_'	1.02825477215082
789	'A688E03_'	1.0289541258961998
790	'A689E03_'	1.04531300240038
791	'A690E03_'	1.04541947577003
792	'A691E03_'	1.07007552531159
793	'A692E03_'	1.03767190647562
794	'A694E03_'	1.05925854652183
795	'A695E03_'	1.12244968514047
796	'A696E03_'	1.1533986840126298
797	'A697E03_'	1.18342980804273
798	'A698E03_'	1.17320625879723
799	'A699E03_'	1.16530793523948
800	'A700E03_'	1.13389362817883
801	'A702E03_'	1.02264534376236
802	'A703E03_'	1.0567805714336
803	'A704E03_'	1.06623584096446
804	'A705E03_'	1.08139954458144
805	'A706E03_'	1.05248125681751
806	'A707E03_'	1.0998605569653102
807	'A708E03_'	1.11270792409006
808	'A709E03_'	1.14937923283086
809	'A710E03_'	1.2050282503640801
810	'A711E03_'	1.1793134598303798
811	'A712E03_'	1.15460435016177
812	'A713E03_'	1.13525804466488
813	'A714E03_'	1.07487043567334
814	'A715E03_'	1.0779434155261802
815	'A716E03_'	1.05132983657076
816	'A717E03_'	1.0789326428813701
817	'A718E03_'	1.1657116754198797
818	'A719E03_'	1.21754802282328
819	'A720E03_'	1.25925951734032
820	'A721E03_'	1.30089165741006
821	'A722E03_'	1.37927146352755
822	'A728E03_'	1.45740115114622
823	'A729E03_'	1.46179859907419
824	'A730E03_'	1.40636625120163
825	'A731E03_'	1.32224402568867
826	'A732E03_'	1.19115368013886
827	'A733E03_'	1.41097690628043
828	'A000E05_'	1.3301846083759299
829	'A001E05_'	1.26159607531407
830	'A002E05_'	1.2185279087164498
831	'A003E05_'	1.14764209734735
832	'A004E05_'	1.15806584844507
833	'A005E05_'	1.1201959193848001
834	'A006E05_'	1.1399807939226498
835	'A007E05_'	1.1561820644418501
836	'A008E05_'	1.1691007432628102
837	'A009E05_'	1.18960629936857
838	'A010E05_'	1.24821330747942
839	'A011E05_'	1.2396199292336298
840	'A012E05_'	1.2694122763151798
841	'A013E05_'	1.27351061049394
842	'A014E05_'	1.2771532413623101
843	'A015E05_'	1.2679697600603301
844	'A016E05_'	1.2493823842816398
845	'A017E05_'	1.25470303151932
846	'A018E05_'	1.25155927740271
847	'A019E05_'	1.26832107034045
848	'A020E05_'	1.2716898787306201
849	'A021E05_'	1.24498855004449
850	'A022E05_'	1.20934146339181
851	'A023E05_'	1.1578170682050601
852	'A024E05_'	1.20458541284747
853	'A025E05_'	1.1220315200408
854	'A026E05_'	1.1320117764858102
855	'A027E05_'	1.1373810813096699
856	'A028E05_'	1.1663899391936399
857	'A029E05_'	1.18337029752726
858	'A030E05_'	1.20836855433961
859	'A031E05_'	1.2442164276531202
860	'A032E05_'	1.22048010334473
861	'A033E05_'	1.2011626561608202
862	'A034E05_'	1.17470140681613
863	'A035E05_'	1.1468562756528
864	'A036E05_'	1.1256383942378798
865	'A037E05_'	1.10102852916668
866	'A038E05_'	1.07813591291325
867	'A039E05_'	1.11669512553402
868	'A040E05_'	1.1027808438655802
869	'A043E05_'	1.05416292569662
870	'A044E05_'	1.09223205027225
871	'A045E05_'	1.11613594282327
872	'A046E05_'	1.1587900536335
873	'A047E05_'	1.21584516182415
874	'A048E05_'	1.27979637801499
875	'A049E05_'	1.34719602295931
876	'A050E05_'	1.39654247007409
877	'A051E05_'	1.43460910367889
878	'A052E05_'	1.40740350468227
879	'A053E05_'	1.42621880443847
880	'A054E05_'	1.40879750153809
881	'A055E05_'	1.41155927220498
882	'A056E05_'	1.3868698467162999
883	'A057E05_'	1.38154937374804
884	'A058E05_'	1.38886783262396
885	'A059E05_'	1.33736151833199
886	'A060E05_'	1.30539672680469
887	'A061E05_'	1.27236813035586
888	'A062E05_'	1.23481242441765
889	'A063E05_'	1.26531360173944
890	'A064E05_'	1.09955973370844
891	'A066E05_'	1.1620033893238502
892	'A067E05_'	1.11114498064475
893	'A068E05_'	1.10605507366988
894	'A071E05_'	1.1209087928843702
895	'A072E05_'	1.23108734611802
896	'A073E05_'	1.3162307799230601
897	'A074E05_'	1.34927413079158
898	'A075E05_'	1.3948372359821102
899	'A076E05_'	1.44585311451049
900	'A077E05_'	1.41370735460644
901	'A085E05_'	1.42245725966516
902	'A086E05_'	1.2615771090513301
903	'A093E05_'	1.1418407557277501
904	'A094E05_'	1.15326800310338
905	'A095E05_'	1.06744968831877
906	'A096E05_'	1.1485632349913202
907	'A097E05_'	1.1512375743625
908	'A098E05_'	1.4569889306765902
909	'A101E05_'	1.23217413893233
910	'A102E05_'	1.1458636546157301
911	'A103E05_'	1.2478687883166297
912	'A104E05_'	1.30570624640331
913	'A108E05_'	1.24771416999086
914	'A109E05_'	1.25250884756401
915	'A110E05_'	1.46203268949806
916	'A125E05_'	1.28275661537975
917	'A126E05_'	1.2964953734617901
918	'A127E05_'	1.2498967159210301
919	'A128E05_'	1.14602821811638
920	'A129E05_'	1.15697179141656
921	'A130E05_'	1.12660458705019
922	'A131E05_'	1.09170554689928
923	'A132E05_'	1.10357415779966
924	'A133E05_'	1.0856526966363198
925	'A134E05_'	1.1097522938025801
926	'A135E05_'	1.11181331226482
927	'A140E05_'	1.0209893333111801
928	'A141E05_'	1.24747174444612
929	'A142E05_'	1.2153111228626998
930	'A143E05_'	1.1804777670478601
931	'A144E05_'	1.0885345708723002
932	'A145E05_'	1.11238375954468
933	'A146E05_'	1.17411619722633
934	'A147E05_'	1.1392636252356299
935	'A148E05_'	1.1311683844902
936	'A149E05_'	1.19153988740862
937	'A150E05_'	1.28438656081057
938	'A151E05_'	1.33146361996606
939	'A152E05_'	1.3568563015959998
940	'A153E05_'	1.3288877768084701
941	'A154E05_'	1.2839921943138701
942	'A155E05_'	1.37857860807818
943	'A156E05_'	1.4638995241224
944	'A157E05_'	1.45547906612745
945	'A158E05_'	1.4283699107145402
946	'A159E05_'	1.26138721129091
947	'A160E05_'	1.21848951236289
948	'A161E05_'	1.1501297661157
949	'A162E05_'	1.0764287039629798
950	'A163E05_'	1.11680617710395
951	'A164E05_'	1.09189297577219
952	'A165E05_'	1.1733503518822401
953	'A166E05_'	1.21144119178743
954	'A167E05_'	1.2597814880846299
955	'A168E05_'	1.2225170253436202
956	'A169E05_'	1.22534528951035
957	'A170E05_'	1.24370022222438
958	'A171E05_'	1.2800141241962901
959	'A172E05_'	1.22815871275603
960	'A173E05_'	1.26626984256343
961	'A174E05_'	1.2729855383584199
962	'A175E05_'	1.3178031749583
963	'A176E05_'	1.2808112203103301
964	'A177E05_'	1.29204223442805
965	'A178E05_'	1.2387729807373502
966	'A179E05_'	1.0257517196067198
967	'A180E05_'	1.02818819984381
968	'A181E05_'	1.1193198147170802
969	'A182E05_'	1.1063343693978898
970	'A183E05_'	1.18517108336843
971	'A184E05_'	1.22459701303062
972	'A185E05_'	1.2855825707728301
973	'A186E05_'	1.28185622628001
974	'A187E05_'	1.21898369594609
975	'A188E05_'	1.21216653425074
976	'A189E05_'	1.2670790146331001
977	'A190E05_'	1.32345130745596
978	'A191E05_'	1.1916123926488
979	'A192E05_'	1.11097824880261
980	'A193E05_'	1.06601770052863
981	'A194E05_'	1.03247511153936
982	'A195E05_'	1.13868809950258
983	'A196E05_'	1.11115515774759
984	'A197E05_'	1.04693793757545
985	'A198E05_'	1.05472321502512
986	'A199E05_'	1.07611885235297
987	'A200E05_'	1.05289492406595
988	'A201E05_'	1.07120308445195
989	'A202E05_'	1.14889533860563
990	'A203E05_'	1.18576391029171
991	'A204E05_'	1.29428688092656
992	'A205E05_'	1.30771325239761
993	'A206E05_'	1.2012827865355
994	'A207E05_'	1.39233458675843
995	'A217E05_'	1.28684795253461
996	'A218E05_'	1.3847439936282098
997	'A223E05_'	1.45133789146974
998	'A224E05_'	1.41856431397285
999	'A225E05_'	1.47280276162402
1000	'A244E05_'	1.4230759970428797
1001	'A245E05_'	1.33627680439403
1002	'A246E05_'	1.25091804634221
1003	'A247E05_'	1.18945767232821
1004	'A248E05_'	1.1491241638468
1005	'A249E05_'	1.17529775580569
1006	'A250E05_'	1.18692430346177
1007	'A251E05_'	1.24856611938392
1008	'A252E05_'	1.2843144892856
1009	'A253E05_'	1.28940520797696
1010	'A254E05_'	1.31596729724427
1011	'A255E05_'	1.2999155689818602
1012	'A256E05_'	1.2798769623578201
1013	'A257E05_'	1.31197885645906
1014	'A258E05_'	1.32532398089228
1015	'A259E05_'	1.2931378406161698
1016	'A260E05_'	1.2946860526439798
1017	'A261E05_'	1.30799173509476
1018	'A262E05_'	1.20521595990835
1019	'A263E05_'	1.2036515781394
1020	'A264E05_'	1.15541268955913
1021	'A265E05_'	1.15755335762497
1022	'A266E05_'	1.09653682411645
1023	'A267E05_'	1.2016287202368898
1024	'A268E05_'	1.10801431781305
1025	'A269E05_'	1.10314247149834
1026	'A270E05_'	1.08680803866577
1027	'A271E05_'	1.18455371145751
1028	'A272E05_'	1.2047330608576399
1029	'A273E05_'	1.14971621534222
1030	'A274E05_'	1.11956776929741
1031	'A275E05_'	1.07510791693444
1032	'A276E05_'	1.1164427111436799
1033	'A277E05_'	1.04586477309579
1034	'A280E05_'	1.1423297369336698
1035	'A283E05_'	1.15726195584479
1036	'A284E05_'	1.16980796757639
1037	'A285E05_'	1.10167764428339
1038	'A286E05_'	1.0724890259508
1039	'A287E05_'	1.1480690166833898
1040	'A288E05_'	1.08844643309561
1041	'A289E05_'	1.048337259776
1042	'A290E05_'	1.07770296770787
1043	'A291E05_'	1.14654769726954
1044	'A292E05_'	1.0940015881358
1045	'A293E05_'	1.1912659523150402
1046	'A294E05_'	1.27504524420506
1047	'A295E05_'	1.23946296025411
1048	'A296E05_'	1.18493431407964
1049	'A297E05_'	1.2007537133590802
1050	'A298E05_'	1.2018548746053301
1051	'A299E05_'	1.21363507190528
1052	'A300E05_'	1.231893532025
1053	'A301E05_'	1.06339479829341
1054	'A302E05_'	1.14395905339757
1055	'A303E05_'	1.2146865250415602
1056	'A304E05_'	1.1276866270488
1057	'A305E05_'	1.0955174327475201
1058	'A306E05_'	1.0493418444998
1059	'A307E05_'	1.15502334250424
1060	'A308E05_'	1.28204718631344
1061	'A309E05_'	1.03334021044276
1062	'A310E05_'	1.0421085586585799
1063	'A312E05_'	1.0963115260794
1064	'A313E05_'	1.09359661523371
1065	'A314E05_'	1.08800262290003
1066	'A315E05_'	1.29165332365394
1067	'A316E05_'	1.30977199953165
1068	'A317E05_'	1.2453490032744
1069	'A318E05_'	1.28166954873647
1070	'A319E05_'	1.29119382807663
1071	'A320E05_'	1.13916925201539
1072	'A322E05_'	1.2225387626813402
1073	'A323E05_'	1.38278744080747
1074	'A324E05_'	1.3888337816862
1075	'A325E05_'	1.40188072945061
1076	'A326E05_'	1.37229531843116
1077	'A327E05_'	1.38182697812814
1078	'A328E05_'	1.4290436983455301
1079	'A330E05_'	1.44845489741903
1080	'A331E05_'	1.31074588501313
1081	'A332E05_'	1.26253542628847
1082	'A333E05_'	1.23087571864621
1083	'A334E05_'	1.2285522155478301
1084	'A335E05_'	1.23199247834424
1085	'A336E05_'	1.2390181483845
1086	'A337E05_'	1.28408157420136
1087	'A338E05_'	1.2458789382072
1088	'A339E05_'	1.2004688036830702
1089	'A340E05_'	1.17282338925852
1090	'A341E05_'	1.15044833803687
1091	'A342E05_'	1.17528885748434
1092	'A343E05_'	1.1727606281750902
1093	'A344E05_'	1.21726237388797
1094	'A345E05_'	1.2582184146287498
1095	'A346E05_'	1.3024707050206101
1096	'A347E05_'	1.3512287244352998
1097	'A348E05_'	1.42222856165656
1098	'A349E05_'	1.38621289485095
1099	'A350E05_'	1.27808450311915
1100	'A351E05_'	1.2041534930680902
1101	'A352E05_'	1.3414408905376
1102	'A353E05_'	1.22981353138519
1103	'A354E05_'	1.1369195589321202
1104	'A355E05_'	1.16590706095146
1105	'A356E05_'	1.0747296069457701
1106	'A357E05_'	1.0997892295993301
1107	'A358E05_'	1.1871899595871
1108	'A359E05_'	1.1252723903883501
1109	'A360E05_'	1.10028572429959
1110	'A361E05_'	1.0744462249095799
1111	'A362E05_'	1.06078902920481
1112	'A363E05_'	1.0477400162860502
1113	'A364E05_'	1.16158165221949
1114	'A365E05_'	1.20759359816275
1115	'A366E05_'	1.287808595157
1116	'A367E05_'	1.3519090706087398
1117	'A368E05_'	1.40209625543578
1118	'A369E05_'	1.467398910857
1119	'A382E05_'	1.3184029263444699
1120	'A383E05_'	1.26488404005059
1121	'A384E05_'	1.26731994323421
1122	'A385E05_'	1.3153211445077702
1123	'A386E05_'	1.30782558079817
1124	'A388E05_'	1.304131424148
1125	'A389E05_'	1.3646201043812503
1126	'A390E05_'	1.3715612030325701
1127	'A391E05_'	1.4242952806431601
1128	'A392E05_'	1.3878887110228701
1129	'A393E05_'	1.4182943876321599
1130	'A397E05_'	1.3833893646150601
1131	'A398E05_'	1.36265609660836
1132	'A399E05_'	1.23988512654045
1133	'A400E05_'	1.11739579303815
1134	'A401E05_'	1.0990317840410602
1135	'A402E05_'	1.15441447028447
1136	'A403E05_'	1.20259709461043
1137	'A404E05_'	1.30137218043643
1138	'A405E05_'	1.30628623403121
1139	'A406E05_'	1.24205518168765
1140	'A407E05_'	1.1882836326017
1141	'A408E05_'	1.16851540137453
1142	'A409E05_'	1.10650592608503
1143	'A410E05_'	1.12885352330719
1144	'A411E05_'	1.16747913868481
1145	'A412E05_'	1.15961272251422
1146	'A413E05_'	1.0568718233488799
1147	'A414E05_'	1.10880683106131
1148	'A415E05_'	1.08582995912102
1149	'A417E05_'	1.0294942383157
1150	'A418E05_'	1.1196946945361699
1151	'A419E05_'	1.14046864799185
1152	'A420E05_'	1.1697421716016998
1153	'A421E05_'	1.2134788126520701
1154	'A422E05_'	1.22802513635455
1155	'A423E05_'	1.30156150643613
1156	'A424E05_'	1.30058229775815
1157	'A425E05_'	1.2612107468907299
1158	'A426E05_'	1.2756709547218998
1159	'A427E05_'	1.3059246601524
1160	'A428E05_'	1.29782226085599
1161	'A429E05_'	1.3635862702703703
1162	'A430E05_'	1.3900210452111799
1163	'A431E05_'	1.4064461381633502
1164	'A432E05_'	1.37757277142979
1165	'A433E05_'	1.3493266685265701
1166	'A434E05_'	1.31356887769047
1167	'A435E05_'	1.41123884538671
1168	'A436E05_'	1.3993109268360502
1169	'A437E05_'	1.36905618445398
1170	'A438E05_'	1.3607854917483702
1171	'A439E05_'	1.3189638462276698
1172	'A440E05_'	1.28736832268323
1173	'A441E05_'	1.26618954628639
1174	'A442E05_'	1.2962411673969298
1175	'A443E05_'	1.3254573024791398
1176	'A444E05_'	1.35551179262027
1177	'A445E05_'	1.34321846791739
1178	'A446E05_'	1.34259328623687
1179	'A447E05_'	1.3306252499037499
1180	'A448E05_'	1.2693580536046298
1181	'A449E05_'	1.27686519483288
1182	'A450E05_'	1.21661692378576
1183	'A451E05_'	1.2489016114246299
1184	'A452E05_'	1.10175310403601
1185	'A453E05_'	1.08219963048545
1186	'A454E05_'	1.16505344170042
1187	'A455E05_'	1.2239972087854099
1188	'A456E05_'	1.24338731183308
1189	'A457E05_'	1.28799656409864
1190	'A458E05_'	1.36724315779404
1191	'A459E05_'	1.36671792806056
1192	'A460E05_'	1.38051797277011
1193	'A461E05_'	1.39849767161078
1194	'A462E05_'	1.43243065705585
1195	'A463E05_'	1.45477268988998
1196	'A464E05_'	1.40081556579585
1197	'A467E05_'	1.4472031626693
1198	'A469E05_'	1.40427552003829
1199	'A470E05_'	1.2009762333765601
1200	'A471E05_'	1.17388319465243
1201	'A472E05_'	1.14746390622013
1202	'A473E05_'	1.14874459677182
1203	'A474E05_'	1.21463973209902
1204	'A475E05_'	1.2544569080745902
1205	'A476E05_'	1.33527278992793
1206	'A477E05_'	1.3438701520679799
1207	'A478E05_'	1.16978894857722
1208	'A479E05_'	1.1463901785861599
1209	'A480E05_'	1.17060726897968
1210	'A481E05_'	1.22038075225454
1211	'A482E05_'	1.2152518079535701
1212	'A483E05_'	1.2464113784742301
1213	'A484E05_'	1.28335907501759
1214	'A485E05_'	1.21852336380624
1215	'A486E05_'	1.24411232183549
1216	'A487E05_'	1.14146510928235
1217	'A488E05_'	1.13561881107583
1218	'A489E05_'	1.15730830222068
1219	'A490E05_'	1.13306759887616
1220	'A491E05_'	1.15954373123354
1221	'A492E05_'	1.1621567774587
1222	'A493E05_'	1.19954033145691
1223	'A494E05_'	1.19829145780005
1224	'A495E05_'	1.1800141165501599
1225	'A496E05_'	1.1279755859549199
1226	'A497E05_'	1.43732619543075
1227	'A498E05_'	1.22585864469021
1228	'A499E05_'	1.30579195630937
1229	'A500E05_'	1.22196317419296
1230	'A501E05_'	1.2376387518904
1231	'A502E05_'	1.20663432021377
1232	'A503E05_'	1.1944778583551299
1233	'A504E05_'	1.0351606392892299
1234	'A505E05_'	1.05925793467199
1235	'A506E05_'	1.12382042462034
1236	'A507E05_'	1.15004514045304
1237	'A508E05_'	1.14924610864248
1238	'A509E05_'	1.15324332633596
1239	'A510E05_'	1.1703904911846499
1240	'A511E05_'	1.1437816403391998
1241	'A512E05_'	1.16574623970817
1242	'A513E05_'	1.13790929870486
1243	'A514E05_'	1.1921406519553701
1244	'A515E05_'	1.1302228997471298
1245	'A516E05_'	1.1068775859050901
1246	'A517E05_'	1.10582887067263
1247	'A518E05_'	1.08259071925054
1248	'A519E05_'	1.09431778085911
1249	'A520E05_'	1.1150579591886
1250	'A521E05_'	1.20586465942451
1251	'A522E05_'	1.2750145863559599
1252	'A523E05_'	1.29690513568847
1253	'A524E05_'	1.36195807330708
1254	'A525E05_'	1.38834510349912
1255	'A526E05_'	1.39275670164593
1256	'A527E05_'	1.4038765599726497
1257	'A528E05_'	1.32031442759599
1258	'A529E05_'	1.17236792587326
1259	'A530E05_'	1.05899811716045
1260	'A532E05_'	1.22680943808093
1261	'A533E05_'	1.4622429029939
1262	'A535E05_'	1.40280289772576
1263	'A536E05_'	1.3589648433590702
1264	'A537E05_'	1.38629284509557
1265	'A538E05_'	1.2528040080283
1266	'A539E05_'	1.30531369621895
1267	'A540E05_'	1.4243425149592
1268	'A541E05_'	1.4719475128967698
1269	'A543E05_'	1.33770302831941
1270	'A544E05_'	1.42549792853311
1271	'A545E05_'	1.4184953201678703
1272	'A546E05_'	1.40219166137633
1273	'A547E05_'	1.42118952215822
1274	'A548E05_'	1.3952103071865902
1275	'A549E05_'	1.38101656407854
1276	'A550E05_'	1.3859190814973998
1277	'A551E05_'	1.3599108488329301
1278	'A552E05_'	1.39385139606154
1279	'A553E05_'	1.3483554759198002
1280	'A554E05_'	1.31621035988472
1281	'A555E05_'	1.25146982288042
1282	'A556E05_'	1.1718502795037
1283	'A557E05_'	1.36739018718898
1284	'A558E05_'	1.35668914395223
1285	'A559E05_'	1.3443400074785599
1286	'A560E05_'	1.3704747996202
1287	'A561E05_'	1.36013042818086
1288	'A562E05_'	1.3980123671074598
1289	'A563E05_'	1.40516800233391
1290	'A564E05_'	1.43427123408087
1291	'A565E05_'	1.4119680005940403
1292	'A566E05_'	1.4100971196807701
1293	'A567E05_'	1.36241827940218
1294	'A568E05_'	1.3214608084750201
1295	'A569E05_'	1.28544808135248
1296	'A570E05_'	1.30615260022944
1297	'A571E05_'	1.2202589108213102
1298	'A572E05_'	1.1316234033821002
1299	'A573E05_'	1.08031499925452
1300	'A574E05_'	1.1016635603292
1301	'A575E05_'	1.06122115203715
1302	'A576E05_'	1.0329182735856801
1303	'A577E05_'	1.02970394678866
1304	'A579E05_'	1.10980649930312
1305	'A580E05_'	1.08200769892804
1306	'A581E05_'	1.08870606336594
1307	'A582E05_'	1.1212287394333302
1308	'A583E05_'	1.18191833994268
1309	'A584E05_'	1.18275407880603
1310	'A585E05_'	1.21246316953133
1311	'A586E05_'	1.26390769381106
1312	'A587E05_'	1.2489178793554199
1313	'A588E05_'	1.2253145558375902
1314	'A589E05_'	1.19774175709024
1315	'A590E05_'	1.17592529774665
1316	'A591E05_'	1.10590044816346
1317	'A592E05_'	1.09537228683021
1318	'A593E05_'	1.14771035727998
1319	'A594E05_'	1.15476649053057
1320	'A595E05_'	1.1142604224928
1321	'A596E05_'	1.0190179027155502
1322	'A597E05_'	1.04866142620333
1323	'A598E05_'	1.08916721732114
1324	'A599E05_'	1.16150320855608
1325	'A600E05_'	1.1246238272624398
1326	'A601E05_'	1.16164721333778
1327	'A602E05_'	1.16670237155422
1328	'A603E05_'	1.15671336390101
1329	'A604E05_'	1.14824759319449
1330	'A605E05_'	1.13166249780823
1331	'A606E05_'	1.12474941144079
1332	'A607E05_'	1.1019203764739298
1333	'A608E05_'	1.08510382938526
1334	'A609E05_'	1.08533362356187
1335	'A610E05_'	1.10303577402629
1336	'A611E05_'	1.15328734327648
1337	'A612E05_'	1.3261304980055
1338	'A613E05_'	1.35076905638244
1339	'A614E05_'	1.40087478454794
1340	'A617E05_'	1.42747302440941
1341	'A618E05_'	1.45267011209486
1342	'A621E05_'	1.1304905367762
1343	'A622E05_'	1.1576284357033602
1344	'A623E05_'	1.0709734774204
1345	'A625E05_'	1.10642838239087
1346	'A626E05_'	1.16406489116944
1347	'A627E05_'	1.27490265446483
1348	'A628E05_'	1.34051140530145
1349	'A629E05_'	1.42379914202443
1350	'A635E05_'	1.3821259911612902
1351	'A636E05_'	1.30629532691208
1352	'A637E05_'	1.22619914138382
1353	'A638E05_'	1.27030352695253
1354	'A639E05_'	1.3654113550024298
1355	'A643E05_'	1.2857984592032499
1356	'A661E05_'	1.43038094545269
1357	'A662E05_'	1.45973364649826
1358	'A663E05_'	1.28261993699364
1359	'A664E05_'	1.1787988096376398
1360	'A665E05_'	1.2774749191825
1361	'A666E05_'	1.14833891568628
1362	'A667E05_'	1.0457343255045999
1363	'A668E05_'	1.27472831196624
1364	'A669E05_'	1.0827340899512299
1365	'A670E05_'	1.11980048452962
1366	'A671E05_'	1.27558525604515
1367	'A672E05_'	1.3424602979811902
1368	'A674E05_'	1.40067349495132
1369	'A675E05_'	1.20209094646754
1370	'A676E05_'	1.35161862882707
1371	'A677E05_'	1.43900476107319
1372	'A678E05_'	1.4628404697164301
1373	'A679E05_'	1.44423749478544
1374	'A681E05_'	1.4335819031318602
1375	'A682E05_'	1.4548165753182398
1376	'A683E05_'	1.3924341632911
1377	'A684E05_'	1.3900695510319998
1378	'A685E05_'	1.38543476728178
1379	'A686E05_'	1.34211786507551
1380	'A687E05_'	1.3645954649393002
1381	'A688E05_'	1.3993320329612602
1382	'A689E05_'	1.45942136357852
1383	'A699E05_'	1.43627155001269
1384	'A700E05_'	1.42516197453181
1385	'A707E05_'	1.4739753004689398
1386	'A708E05_'	1.44471585808489
1387	'A709E05_'	1.4469959355446598
1388	'A710E05_'	1.42624858896628
1389	'A711E05_'	1.3863755352535803
1390	'A712E05_'	1.3669154346466499
1391	'A713E05_'	1.32282808217348
1392	'A714E05_'	1.2601645526738798
1393	'A715E05_'	1.25558473659912
1394	'A716E05_'	1.20792599539676
1395	'A717E05_'	1.2203341660155902
1396	'A718E05_'	1.21543890390023
1397	'A719E05_'	1.18498499172165
1398	'A720E05_'	1.14929512389102
1399	'A721E05_'	1.1279677586233898
1400	'A722E05_'	1.14069726213273
1401	'A723E05_'	1.16401511606152
1402	'A724E05_'	1.1902923277609099
1403	'A725E05_'	1.1514491393028
1404	'A726E05_'	1.16531185831331
1405	'A727E05_'	1.19615440411679
1406	'A728E05_'	1.23696549113523
1407	'A729E05_'	1.2385044050174199
1408	'A730E05_'	1.32204687753445
1409	'A731E05_'	1.34154478937221
1410	'A732E05_'	1.45835541130822
1411	'A005E07_'	1.19605475075002
1412	'A006E07_'	1.21911228094759
1413	'A007E07_'	1.24709263103229
1414	'A008E07_'	1.26634621473459
1415	'A009E07_'	1.2708242172941497
1416	'A010E07_'	1.25213798039668
1417	'A011E07_'	1.2766640367120001
1418	'A012E07_'	1.31813350872772
1419	'A013E07_'	1.3162164286429299
1420	'A014E07_'	1.31518633337363
1421	'A015E07_'	1.2627784933416102
1422	'A016E07_'	1.29171148294055
1423	'A017E07_'	1.2664734434141298
1424	'A018E07_'	1.2483245748307399
1425	'A019E07_'	1.16756898865358
1426	'A020E07_'	1.20132620093631
1427	'A021E07_'	1.21987282077997
1428	'A022E07_'	1.23228818881931
1429	'A023E07_'	1.24030104464529
1430	'A024E07_'	1.2376385061628798
1431	'A025E07_'	1.27133773483932
1432	'A026E07_'	1.2833257737181398
1433	'A027E07_'	1.28955300486698
1434	'A028E07_'	1.3221034411618
1435	'A029E07_'	1.3366609420673001
1436	'A030E07_'	1.3457633904424098
1437	'A031E07_'	1.36503702217501
1438	'A032E07_'	1.3446672107321498
1439	'A033E07_'	1.31913057486197
1440	'A034E07_'	1.29490012630676
1441	'A035E07_'	1.2671707593534098
1442	'A036E07_'	1.25493609872111
1443	'A037E07_'	1.2262187347601998
1444	'A038E07_'	1.20872849535348
1445	'A039E07_'	1.26000609125109
1446	'A040E07_'	1.24533104934335
1447	'A041E07_'	1.24789194429957
1448	'A042E07_'	1.1030144182471002
1449	'A043E07_'	1.12191350976826
1450	'A044E07_'	1.1250558649067
1451	'A045E07_'	1.10849910682121
1452	'A046E07_'	1.2014274924316202
1453	'A047E07_'	1.24758586129855
1454	'A048E07_'	1.30329435875562
1455	'A049E07_'	1.39607229888183
1456	'A050E07_'	1.45328684848399
1457	'A052E07_'	1.44585047816043
1458	'A055E07_'	1.44509368298035
1459	'A059E07_'	1.4189810575435302
1460	'A060E07_'	1.38831120755694
1461	'A061E07_'	1.3671483795797899
1462	'A062E07_'	1.3393826321551001
1463	'A063E07_'	1.3662681330624398
1464	'A064E07_'	1.18724110038697
1465	'A066E07_'	1.2866631503906298
1466	'A067E07_'	1.14252147567686
1467	'A068E07_'	1.13276366567272
1468	'A069E07_'	1.12469179751795
1469	'A070E07_'	1.2073126606701001
1470	'A071E07_'	1.21059251436502
1471	'A072E07_'	1.2573836653987198
1472	'A073E07_'	1.28151795036809
1473	'A074E07_'	1.38440708047208
1474	'A075E07_'	1.3759816951930002
1475	'A076E07_'	1.41323772280981
1476	'A077E07_'	1.4138320497925903
1477	'A078E07_'	1.46571984909742
1478	'A082E07_'	1.3514531586935
1479	'A083E07_'	1.37802520206878
1480	'A084E07_'	1.25531247246728
1481	'A085E07_'	1.29085617762246
1482	'A086E07_'	1.3954784692465
1483	'A093E07_'	1.4013250293283501
1484	'A094E07_'	1.3676878924701201
1485	'A095E07_'	1.34945125031406
1486	'A096E07_'	1.35910346659055
1487	'A097E07_'	1.2972913674794901
1488	'A098E07_'	1.20432427387852
1489	'A100E07_'	1.3167290424479
1490	'A101E07_'	1.20196992308207
1491	'A102E07_'	1.2856147062238001
1492	'A103E07_'	1.3362652875618402
1493	'A104E07_'	1.45347140686544
1494	'A108E07_'	1.39194085131184
1495	'A109E07_'	1.24942153281754
1496	'A110E07_'	1.3540778737126398
1497	'A124E07_'	1.3307070262940301
